Longitude,Latitude,Unique Squirrel ID,Shift,Age,Color,Location,Approaches,Indifferent,Runs_from,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail_flags,Tail_twitches
-73.97069293,40.77604739,13E-PM-1008-06,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96442932,40.78138292,21F-AM-1018-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97531406,40.77340378,9C-AM-1006-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95951403,40.78991179,31E-PM-1006-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.9547878,40.78991519,33I-PM-1006-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96584828,40.7797243,19F-PM-1017-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96245469,40.7888235,29D-AM-1014-04,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97030872,40.77639857,14E-AM-1008-20,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95797241,40.79487099,37D-AM-1018-01,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97806597,40.76723823,1D-PM-1007-06,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97172014,40.77612028,13D-PM-1018-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97027212,40.77010118,7H-AM-1006-15,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96978556,40.77421864,12F-PM-1007-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95448281,40.79870318,42D-PM-1013-01,PM,Adult,Gray,Ground,TRUE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96665266,40.77561117,14H-AM-1007-02,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97121339,40.76987209,7H-AM-1006-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97780297,40.76763211,2D-AM-1007-06,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97030109,40.77019836,8H-PM-1014-06,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96572881,40.776458,16H-PM-1014-04,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95974184,40.79644171,37B-PM-1013-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97132288,40.77141451,8G-PM-1017-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97017314,40.77623499,14E-AM-1008-19,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97963837,40.76824777,2B-AM-1010-07,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9632646,40.78174013,22G-AM-1018-05,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97091044,40.7769097,14D-AM-1014-16,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96854291,40.7724787,11H-AM-1010-05,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97723967,40.76686964,2E-AM-1010-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95531138,40.7978432,41D-AM-1014-05,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96176124,40.7952876,35A-AM-1014-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97013108,40.7768001,14E-AM-1008-06,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95846961,40.79801212,39B-PM-1014-03,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96385261,40.78269385,22F-AM-1007-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.972167,40.77608591,13D-PM-1018-09,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97041662,40.77667203,14E-AM-1008-07,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95730577,40.79857341,40B-PM-1014-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97246752,40.76591319,3I-PM-1013-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95700862,40.79466798,37E-PM-1006-08,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97452278,40.76736183,3F-AM-1006-09,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96746884,40.77897284,17E-AM-1017-06,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97833669,40.76683001,1D-PM-1007-03,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96220477,40.79451264,35A-AM-1014-06,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97205538,40.76644882,3I-AM-1010-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97001482,40.77877802,16D-PM-1010-04,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97718439,40.77236664,7B-AM-1008-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97122568,40.77609429,13D-PM-1018-13,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97428046,40.77071677,7E-PM-1013-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97693195,40.77438836,9A-AM-1013-11,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97182708,40.7748301,11D-AM-1010-06,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95302636,40.79209498,36I-PM-1007-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97215924,40.77603458,12C-AM-1013-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.95739301,40.79345703,35E-AM-1020-03,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9698762,40.77820557,16D-PM-1010-09,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.96793991,40.77428131,13H-PM-1010-09,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9642412,40.77796928,18H-PM-1014-03,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95569372,40.79909281,42C-AM-1007-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97698875,40.77075615,5C-PM-1010-04,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97548368,40.77388795,9B-PM-1013-01,PM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97050538,40.77875032,16C-AM-1014-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97673144,40.76611999,1F-AM-1010-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96750475,40.77892344,17E-AM-1017-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95627653,40.7880618,31I-PM-1019-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95683823,40.79756855,40C-AM-1017-07,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97221256,40.77613115,13C-PM-1019-05,PM,Adult,Gray,Ground,TRUE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.9554891,40.79687746,40E-AM-1014-03,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97287838,40.7731671,9E-PM-1014-02,PM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97007591,40.76805609,5I-AM-1010-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97218548,40.77610864,12C-AM-1013-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97251749,40.76642483,3H-PM-1014-07,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97069037,40.77268738,10G-AM-1006-07,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95887081,40.79057941,32F-PM-1008-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97102074,40.76821871,5I-AM-1010-05,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95501849,40.79712353,40E-PM-1017-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95528809,40.78890405,32I-AM-1013-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95807856,40.79579813,37C-PM-1013-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97059538,40.77629121,13E-PM-1008-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96935337,40.78382474,21A-AM-1019-06,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96980327,40.77823439,16D-AM-1007-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95701326,40.79320142,35F-PM-1012-01,PM,Juvenile,Gray,Ground,FALSE,indifferent,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.9615475,40.79315607,33B-AM-1010-06,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96955699,40.77120621,9H-PM-1018-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96915858,40.77634047,14F-AM-1007-03,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96616945,40.77575306,15H-PM-1008-07,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96268812,40.79052083,30C-AM-1014-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96896278,40.776062,14F-AM-1007-06,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97149212,40.77675837,14D-AM-1014-11,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97137994,40.77214349,9F-PM-1014-05,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96601101,40.78099901,20F-AM-1014-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97902143,40.76867912,3B-PM-1007-10,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9767017,40.76740128,2E-PM-1014-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96996721,40.77743893,15D-AM-1007-07,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97293787,40.76724076,4H-AM-1006-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97730792,40.76965067,4C-AM-1006-02,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96995112,40.77627566,14E-AM-1008-17,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96844632,40.78348133,21B-AM-1019-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95957578,40.78992426,31E-PM-1006-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.97453055,40.77420432,10C-PM-1013-02,PM,Adult,Gray,Ground,FALSE,indifferent,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96947841,40.77877353,16D-PM-1010-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96496581,40.78232624,22F-PM-1014-03,PM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.9532966,40.79276446,36I-AM-1017-03,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97251575,40.76583767,2I-PM-1006-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97450405,40.77333039,9C-PM-1006-06,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97066418,40.77592292,13E-AM-1017-12,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.98085423,40.76787022,1B-AM-1012-17,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95849421,40.79950086,41A-AM-1013-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96979837,40.7700677,8I-PM-1013-09,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96971966,40.78140685,19B-AM-1019-01,AM,Juvenile,Gray,Ground,FALSE,indifferent,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96332506,40.79221551,32A-PM-1013-09,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96741811,40.77645954,15G-AM-1008-05,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96996752,40.77730126,15E-PM-1008-07,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97532838,40.77330439,8C-PM-1013-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97853005,40.77211277,6A-AM-1006-07,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95400224,40.79794099,41E-AM-1007-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96087574,40.79066865,31D-AM-1014-06,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95459506,40.79565679,39F-AM-1014-04,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95572635,40.79395058,37F-PM-1014-02,PM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97002474,40.7836929,21A-AM-1019-08,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9595646,40.78995994,31E-PM-1006-03,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95877127,40.79445025,36D-PM-1007-02,PM,Adult,Gray,Ground,TRUE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9676206,40.78459423,23B-PM-1012-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97039141,40.7722458,10G-PM-1017-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97508642,40.76719901,3F-AM-1006-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95980848,40.79761654,39A-PM-1014-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9645147,40.77725668,17I-AM-1014-04,AM,Adult,Gray,Ground,TRUE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95686909,40.79888588,41C-AM-1017-05,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95828502,40.79789759,39B-PM-1014-01,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9582644,40.80004601,42A-AM-1019-01,AM,Juvenile,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97713354,40.76684315,2E-AM-1010-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96921903,40.77633663,14F-AM-1007-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95284628,40.7923843,36I-AM-1017-04,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95345096,40.79210842,36I-AM-1017-07,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
-73.97142435,40.7713974,8G-PM-1017-02,PM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97135192,40.77984701,17B-AM-1010-01,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96261204,40.79051264,30C-AM-1014-02,AM,Adult,Gray,Ground,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
