date,month,day,year,time,weekday,power,temperature
20-Jul-14,July,20,2014,17:00,weekend,16332.46024,89.78
20-Jul-14,July,20,2014,18:00,weekend,16125.03336,89.78
21-Jul-14,July,21,2014,9:00,weekday,12688.89589,78.98
21-Jul-14,July,21,2014,10:00,weekday,13687.47344,78.98
21-Jul-14,July,21,2014,11:00,weekday,14704.92041,78.98
21-Jul-14,July,21,2014,12:00,weekday,15785.15642,80.78
21-Jul-14,July,21,2014,13:00,weekday,16606.71479,84.38
21-Jul-14,July,21,2014,14:00,weekday,17288.11462,86.18
21-Jul-14,July,21,2014,15:00,weekday,17801.09484,87.98
21-Jul-14,July,21,2014,16:00,weekday,18103.99919,91.58
21-Jul-14,July,21,2014,17:00,weekday,18140.7867,91.58
21-Jul-14,July,21,2014,18:00,weekday,17831.43778,93.38
22-Jul-14,July,22,2014,9:00,weekday,12593.38829,78.98
22-Jul-14,July,22,2014,10:00,weekday,13496.1686,77.18
22-Jul-14,July,22,2014,11:00,weekday,14473.3154,78.98
22-Jul-14,July,22,2014,12:00,weekday,15360.39911,80.78
22-Jul-14,July,22,2014,13:00,weekday,16180.61598,82.58
22-Jul-14,July,22,2014,14:00,weekday,16911.55021,84.38
22-Jul-14,July,22,2014,15:00,weekday,17456.73254,87.98
22-Jul-14,July,22,2014,16:00,weekday,17775.89753,87.98
22-Jul-14,July,22,2014,17:00,weekday,17888.56714,91.58
22-Jul-14,July,22,2014,18:00,weekday,17680.64969,91.58
23-Jul-14,July,23,2014,9:00,weekday,12448.59151,80.78
23-Jul-14,July,23,2014,10:00,weekday,13080.69771,78.98
23-Jul-14,July,23,2014,11:00,weekday,13877.33978,80.78
23-Jul-14,July,23,2014,12:00,weekday,14751.19489,80.78
23-Jul-14,July,23,2014,13:00,weekday,15563.55498,79.88
23-Jul-14,July,23,2014,14:00,weekday,16257.77214,82.58
23-Jul-14,July,23,2014,15:00,weekday,16788.59275,84.38
23-Jul-14,July,23,2014,16:00,weekday,17056.04286,87.98
23-Jul-14,July,23,2014,17:00,weekday,17040.66162,89.78
23-Jul-14,July,23,2014,18:00,weekday,16793.1594,86.18
24-Jul-14,July,24,2014,9:00,weekday,12076.81729,75.38
24-Jul-14,July,24,2014,10:00,weekday,12967.52889,75.38
24-Jul-14,July,24,2014,11:00,weekday,13900.01879,75.38
24-Jul-14,July,24,2014,12:00,weekday,14776.05954,78.98
24-Jul-14,July,24,2014,13:00,weekday,15554.1087,82.58
24-Jul-14,July,24,2014,14:00,weekday,16344.40472,84.38
24-Jul-14,July,24,2014,15:00,weekday,16829.28475,86.18
24-Jul-14,July,24,2014,16:00,weekday,16965.22745,86.18
24-Jul-14,July,24,2014,17:00,weekday,16601.47557,87.98
24-Jul-14,July,24,2014,18:00,weekday,16397.87884,89.78
25-Jul-14,July,25,2014,9:00,weekday,12045.51294,77.18
25-Jul-14,July,25,2014,10:00,weekday,12916.07005,77.18
25-Jul-14,July,25,2014,11:00,weekday,13966.65082,77.18
25-Jul-14,July,25,2014,12:00,weekday,15007.5855,78.98
25-Jul-14,July,25,2014,13:00,weekday,15864.54094,80.78
25-Jul-14,July,25,2014,14:00,weekday,16697.15348,82.58
25-Jul-14,July,25,2014,15:00,weekday,17293.39767,84.38
25-Jul-14,July,25,2014,16:00,weekday,17685.58721,87.98
25-Jul-14,July,25,2014,17:00,weekday,17776.38649,89.78
25-Jul-14,July,25,2014,18:00,weekday,17682.37088,89.78
26-Jul-14,July,26,2014,9:00,weekend,11999.21171,78.98
26-Jul-14,July,26,2014,10:00,weekend,13119.26471,77.18
26-Jul-14,July,26,2014,11:00,weekend,14302.62495,77.18
26-Jul-14,July,26,2014,12:00,weekend,15337.43162,80.78
26-Jul-14,July,26,2014,13:00,weekend,16153.31534,84.38
26-Jul-14,July,26,2014,14:00,weekend,16623.37808,86.18
26-Jul-14,July,26,2014,15:00,weekend,16867.64569,89.78
26-Jul-14,July,26,2014,16:00,weekend,16961.24825,89.78
26-Jul-14,July,26,2014,17:00,weekend,17071.56286,91.58
26-Jul-14,July,26,2014,18:00,weekend,16935.55946,92.48
27-Jul-14,July,27,2014,9:00,weekend,11525.04372,78.98
27-Jul-14,July,27,2014,10:00,weekend,12653.42026,77.18
27-Jul-14,July,27,2014,11:00,weekend,13819.58674,77.18
27-Jul-14,July,27,2014,12:00,weekend,14930.89658,80.78
27-Jul-14,July,27,2014,13:00,weekend,15753.02531,84.38
27-Jul-14,July,27,2014,14:00,weekend,16396.19238,86.18
27-Jul-14,July,27,2014,15:00,weekend,16936.80772,87.98
27-Jul-14,July,27,2014,16:00,weekend,17319.30503,89.78
27-Jul-14,July,27,2014,17:00,weekend,17486.01355,91.58
27-Jul-14,July,27,2014,18:00,weekend,17398.38612,93.38
28-Jul-14,July,28,2014,9:00,weekday,12955.04853,78.98
28-Jul-14,July,28,2014,10:00,weekday,13956.13424,75.38
28-Jul-14,July,28,2014,11:00,weekday,14924.75565,75.38
28-Jul-14,July,28,2014,12:00,weekday,15896.03708,78.98
28-Jul-14,July,28,2014,13:00,weekday,16779.70151,82.58
28-Jul-14,July,28,2014,14:00,weekday,17512.82515,84.38
28-Jul-14,July,28,2014,15:00,weekday,18024.12631,87.98
28-Jul-14,July,28,2014,16:00,weekday,18348.02304,89.78
28-Jul-14,July,28,2014,17:00,weekday,18450.66545,91.58
28-Jul-14,July,28,2014,18:00,weekday,18364.8578,93.38
29-Jul-14,July,29,2014,9:00,weekday,13024.06428,80.78
29-Jul-14,July,29,2014,10:00,weekday,13934.25578,80.78
29-Jul-14,July,29,2014,11:00,weekday,14899.81205,80.78
29-Jul-14,July,29,2014,12:00,weekday,15688.01598,80.78
29-Jul-14,July,29,2014,13:00,weekday,16347.12759,84.38
29-Jul-14,July,29,2014,14:00,weekday,16882.47998,87.98
29-Jul-14,July,29,2014,15:00,weekday,16650.82988,89.78
29-Jul-14,July,29,2014,16:00,weekday,15693.31997,91.58
29-Jul-14,July,29,2014,17:00,weekday,15022.30127,91.58
29-Jul-14,July,29,2014,18:00,weekday,14642.43834,93.38
30-Jul-14,July,30,2014,9:00,weekday,12020.58288,75.38
30-Jul-14,July,30,2014,10:00,weekday,13060.06485,75.38
30-Jul-14,July,30,2014,11:00,weekday,14095.43183,75.38
30-Jul-14,July,30,2014,12:00,weekday,15086.12118,78.98
30-Jul-14,July,30,2014,13:00,weekday,15894.11883,82.58
30-Jul-14,July,30,2014,14:00,weekday,16604.8796,86.18
30-Jul-14,July,30,2014,15:00,weekday,17103.67614,87.98
30-Jul-14,July,30,2014,16:00,weekday,17392.74463,89.78
30-Jul-14,July,30,2014,17:00,weekday,17391.29841,89.78
30-Jul-14,July,30,2014,18:00,weekday,17126.30512,91.58
31-Jul-14,July,31,2014,9:00,weekday,12417.80244,80.78
31-Jul-14,July,31,2014,10:00,weekday,13379.27215,78.98
31-Jul-14,July,31,2014,11:00,weekday,14296.8957,78.98
31-Jul-14,July,31,2014,12:00,weekday,15121.73889,80.78
31-Jul-14,July,31,2014,13:00,weekday,15909.15651,82.58
31-Jul-14,July,31,2014,14:00,weekday,16579.16031,86.18
31-Jul-14,July,31,2014,15:00,weekday,17038.88758,86.18
31-Jul-14,July,31,2014,16:00,weekday,17312.33461,87.98
31-Jul-14,July,31,2014,17:00,weekday,17305.64318,89.78
31-Jul-14,July,31,2014,18:00,weekday,16970.32365,93.38
1-Aug-14,August,1,2014,9:00,weekday,11709.06651,75.38
1-Aug-14,August,1,2014,10:00,weekday,12411.94486,75.38
1-Aug-14,August,1,2014,11:00,weekday,13165.16719,75.38
1-Aug-14,August,1,2014,12:00,weekday,13940.90139,75.38
1-Aug-14,August,1,2014,13:00,weekday,14581.5936,78.98
1-Aug-14,August,1,2014,14:00,weekday,15204.75176,78.98
1-Aug-14,August,1,2014,15:00,weekday,15653.66371,81.68
1-Aug-14,August,1,2014,16:00,weekday,15831.45345,84.38
1-Aug-14,August,1,2014,17:00,weekday,15879.40138,85.28
1-Aug-14,August,1,2014,18:00,weekday,15566.8982,87.98
2-Aug-14,August,2,2014,9:00,weekend,10161.17509,71.78
2-Aug-14,August,2,2014,10:00,weekend,10831.4861,73.58
2-Aug-14,August,2,2014,11:00,weekend,11314.10184,73.58
2-Aug-14,August,2,2014,12:00,weekend,11600.6368,73.58
2-Aug-14,August,2,2014,13:00,weekend,11813.12568,75.38
2-Aug-14,August,2,2014,14:00,weekend,12048.8476,77.18
2-Aug-14,August,2,2014,15:00,weekend,12259.72104,78.98
2-Aug-14,August,2,2014,16:00,weekend,12355.40063,78.98
2-Aug-14,August,2,2014,17:00,weekend,12354.39339,79.88
2-Aug-14,August,2,2014,18:00,weekend,12392.51121,80.78
3-Aug-14,August,3,2014,9:00,weekend,9681.918828,73.58
3-Aug-14,August,3,2014,10:00,weekend,10450.36445,75.38
3-Aug-14,August,3,2014,11:00,weekend,11328.87181,75.38
3-Aug-14,August,3,2014,12:00,weekend,12144.31993,75.38
3-Aug-14,August,3,2014,13:00,weekend,12909.29018,75.38
3-Aug-14,August,3,2014,14:00,weekend,13589.6353,78.08
3-Aug-14,August,3,2014,15:00,weekend,14220.86009,79.88
3-Aug-14,August,3,2014,16:00,weekend,14588.92055,82.58
3-Aug-14,August,3,2014,17:00,weekend,14816.75916,82.58
3-Aug-14,August,3,2014,18:00,weekend,14895.9084,84.38
4-Aug-14,August,4,2014,9:00,weekday,11964.16715,77.18
4-Aug-14,August,4,2014,10:00,weekday,12799.45276,77.18
4-Aug-14,August,4,2014,11:00,weekday,13797.84638,77.18
4-Aug-14,August,4,2014,12:00,weekday,14699.67516,78.98
4-Aug-14,August,4,2014,13:00,weekday,15493.47603,79.88
4-Aug-14,August,4,2014,14:00,weekday,16083.71533,82.58
4-Aug-14,August,4,2014,15:00,weekday,16619.942,86.18
4-Aug-14,August,4,2014,16:00,weekday,16986.01783,86.18
4-Aug-14,August,4,2014,17:00,weekday,16915.86647,87.98
4-Aug-14,August,4,2014,18:00,weekday,16395.73566,91.58
5-Aug-14,August,5,2014,9:00,weekday,12203.96215,80.78
5-Aug-14,August,5,2014,10:00,weekday,13286.53493,78.98
5-Aug-14,August,5,2014,11:00,weekday,14281.75045,78.98
5-Aug-14,August,5,2014,12:00,weekday,15200.54813,80.78
5-Aug-14,August,5,2014,13:00,weekday,15923.59277,82.58
5-Aug-14,August,5,2014,14:00,weekday,16415.06542,84.38
5-Aug-14,August,5,2014,15:00,weekday,16603.50773,87.98
5-Aug-14,August,5,2014,16:00,weekday,16559.02531,89.78
5-Aug-14,August,5,2014,17:00,weekday,16746.36082,86.18
5-Aug-14,August,5,2014,18:00,weekday,16705.0919,89.78
6-Aug-14,August,6,2014,9:00,weekday,12284.9861,78.98
6-Aug-14,August,6,2014,10:00,weekday,13308.95047,78.98
6-Aug-14,August,6,2014,11:00,weekday,14352.01743,78.98
6-Aug-14,August,6,2014,12:00,weekday,15341.05567,78.98
6-Aug-14,August,6,2014,13:00,weekday,16090.96669,82.58
6-Aug-14,August,6,2014,14:00,weekday,16819.35672,86.18
6-Aug-14,August,6,2014,15:00,weekday,17390.67925,87.98
6-Aug-14,August,6,2014,16:00,weekday,17533.77435,89.78
6-Aug-14,August,6,2014,17:00,weekday,17575.18454,91.58
6-Aug-14,August,6,2014,18:00,weekday,17398.96098,91.58
7-Aug-14,August,7,2014,9:00,weekday,12704.97719,78.98
7-Aug-14,August,7,2014,10:00,weekday,13786.29695,78.98
7-Aug-14,August,7,2014,11:00,weekday,14834.63209,78.98
7-Aug-14,August,7,2014,12:00,weekday,15756.43797,80.78
7-Aug-14,August,7,2014,13:00,weekday,16538.437,82.58
7-Aug-14,August,7,2014,14:00,weekday,17226.79995,86.18
7-Aug-14,August,7,2014,15:00,weekday,17658.72954,87.98
7-Aug-14,August,7,2014,16:00,weekday,17983.59941,91.58
7-Aug-14,August,7,2014,17:00,weekday,18082.61838,91.58
7-Aug-14,August,7,2014,18:00,weekday,17887.62319,87.98
8-Aug-14,August,8,2014,9:00,weekday,12898.10162,78.98
8-Aug-14,August,8,2014,10:00,weekday,13976.3682,78.98
8-Aug-14,August,8,2014,11:00,weekday,15002.17333,77.18
8-Aug-14,August,8,2014,12:00,weekday,15931.98874,80.78
8-Aug-14,August,8,2014,13:00,weekday,16736.33263,84.38
8-Aug-14,August,8,2014,14:00,weekday,17459.3762,87.98
8-Aug-14,August,8,2014,15:00,weekday,17968.10766,89.78
8-Aug-14,August,8,2014,16:00,weekday,18146.39926,91.58
8-Aug-14,August,8,2014,17:00,weekday,18197.89766,91.58
8-Aug-14,August,8,2014,18:00,weekday,17884.97358,93.38
9-Aug-14,August,9,2014,9:00,weekend,12088.85662,78.98
9-Aug-14,August,9,2014,10:00,weekend,13193.67248,78.98
9-Aug-14,August,9,2014,11:00,weekend,14253.57949,78.98
9-Aug-14,August,9,2014,12:00,weekend,15140.51061,80.78
9-Aug-14,August,9,2014,13:00,weekend,15782.68511,84.38
9-Aug-14,August,9,2014,14:00,weekend,16109.12928,86.18
9-Aug-14,August,9,2014,15:00,weekend,15953.79082,87.98
9-Aug-14,August,9,2014,16:00,weekend,15393.31257,90.68
9-Aug-14,August,9,2014,17:00,weekend,15113.05809,93.38
9-Aug-14,August,9,2014,18:00,weekend,14987.98742,83.93
10-Aug-14,August,10,2014,9:00,weekend,11383.20087,78.98
10-Aug-14,August,10,2014,10:00,weekend,12498.30079,78.98
10-Aug-14,August,10,2014,11:00,weekend,13588.94571,78.98
10-Aug-14,August,10,2014,12:00,weekend,14537.78573,80.78
10-Aug-14,August,10,2014,13:00,weekend,15267.49628,82.58
10-Aug-14,August,10,2014,14:00,weekend,15884.4279,86.18
10-Aug-14,August,10,2014,15:00,weekend,16244.94773,89.78
10-Aug-14,August,10,2014,16:00,weekend,16006.16697,89.78
10-Aug-14,August,10,2014,17:00,weekend,15708.38297,89.78
10-Aug-14,August,10,2014,18:00,weekend,15554.63949,91.58
11-Aug-14,August,11,2014,9:00,weekday,12901.57739,78.98
11-Aug-14,August,11,2014,10:00,weekday,13901.66371,78.98
11-Aug-14,August,11,2014,11:00,weekday,14977.90606,78.98
11-Aug-14,August,11,2014,12:00,weekday,15982.42275,80.78
11-Aug-14,August,11,2014,13:00,weekday,16839.23164,82.58
11-Aug-14,August,11,2014,14:00,weekday,17635.1359,84.38
11-Aug-14,August,11,2014,15:00,weekday,18149.21619,87.98
11-Aug-14,August,11,2014,16:00,weekday,18507.31633,91.58
11-Aug-14,August,11,2014,17:00,weekday,18578.07221,93.38
11-Aug-14,August,11,2014,18:00,weekday,18347.93245,93.38
12-Aug-14,August,12,2014,9:00,weekday,12286.9374,75.38
12-Aug-14,August,12,2014,10:00,weekday,13340.60514,75.38
12-Aug-14,August,12,2014,11:00,weekday,14597.00638,77.18
12-Aug-14,August,12,2014,12:00,weekday,15693.93981,78.98
12-Aug-14,August,12,2014,13:00,weekday,16628.87382,82.58
12-Aug-14,August,12,2014,14:00,weekday,17432.12826,86.18
12-Aug-14,August,12,2014,15:00,weekday,17931.67245,89.78
12-Aug-14,August,12,2014,16:00,weekday,18196.80001,91.58
12-Aug-14,August,12,2014,17:00,weekday,18291.21047,95.18
12-Aug-14,August,12,2014,18:00,weekday,18034.85389,95.18
13-Aug-14,August,13,2014,9:00,weekday,12284.23991,80.78
13-Aug-14,August,13,2014,10:00,weekday,13152.65314,78.98
13-Aug-14,August,13,2014,11:00,weekday,14193.01046,78.98
13-Aug-14,August,13,2014,12:00,weekday,15311.9764,78.98
13-Aug-14,August,13,2014,13:00,weekday,16208.2981,82.58
13-Aug-14,August,13,2014,14:00,weekday,16907.74279,82.58
13-Aug-14,August,13,2014,15:00,weekday,17423.07334,87.98
13-Aug-14,August,13,2014,16:00,weekday,17790.88924,89.78
13-Aug-14,August,13,2014,17:00,weekday,17871.47616,91.58
13-Aug-14,August,13,2014,18:00,weekday,17651.61328,93.38
14-Aug-14,August,14,2014,9:00,weekday,12242.73072,80.78
14-Aug-14,August,14,2014,10:00,weekday,13208.85223,78.98
14-Aug-14,August,14,2014,11:00,weekday,14326.91744,78.98
14-Aug-14,August,14,2014,12:00,weekday,15330.08314,80.78
14-Aug-14,August,14,2014,13:00,weekday,16065.93507,82.58
14-Aug-14,August,14,2014,14:00,weekday,16772.95726,86.18
14-Aug-14,August,14,2014,15:00,weekday,17286.94302,87.98
14-Aug-14,August,14,2014,16:00,weekday,17575.71114,89.78
14-Aug-14,August,14,2014,17:00,weekday,17608.50774,91.58
14-Aug-14,August,14,2014,18:00,weekday,17240.18505,91.58
15-Aug-14,August,15,2014,9:00,weekday,12694.69003,78.98
15-Aug-14,August,15,2014,10:00,weekday,13731.63872,78.98
15-Aug-14,August,15,2014,11:00,weekday,14797.0661,78.98
15-Aug-14,August,15,2014,12:00,weekday,15754.20598,80.78
15-Aug-14,August,15,2014,13:00,weekday,16567.51672,82.58
15-Aug-14,August,15,2014,14:00,weekday,17341.43581,86.18
15-Aug-14,August,15,2014,15:00,weekday,17896.29054,87.98
15-Aug-14,August,15,2014,16:00,weekday,18200.81673,89.78
15-Aug-14,August,15,2014,17:00,weekday,18225.0388,91.58
15-Aug-14,August,15,2014,18:00,weekday,17948.60314,93.38
16-Aug-14,August,16,2014,9:00,weekend,12359.33728,78.98
16-Aug-14,August,16,2014,10:00,weekend,13656.10177,78.98
16-Aug-14,August,16,2014,11:00,weekend,14872.79179,78.98
16-Aug-14,August,16,2014,12:00,weekend,15737.8897,80.78
16-Aug-14,August,16,2014,13:00,weekend,16445.5629,84.38
16-Aug-14,August,16,2014,14:00,weekend,17015.03967,87.98
16-Aug-14,August,16,2014,15:00,weekend,17429.73095,89.78
16-Aug-14,August,16,2014,16:00,weekend,17457.93871,93.38
16-Aug-14,August,16,2014,17:00,weekend,17249.44546,93.38
16-Aug-14,August,16,2014,18:00,weekend,16583.06182,96.98
17-Aug-14,August,17,2014,9:00,weekend,11862.92492,78.98
17-Aug-14,August,17,2014,10:00,weekend,13132.97827,78.98
17-Aug-14,August,17,2014,11:00,weekend,14331.27986,78.98
17-Aug-14,August,17,2014,12:00,weekend,15378.23756,80.78
17-Aug-14,August,17,2014,13:00,weekend,16230.5413,84.38
17-Aug-14,August,17,2014,14:00,weekend,16790.25857,87.98
17-Aug-14,August,17,2014,15:00,weekend,17187.4813,91.58
17-Aug-14,August,17,2014,16:00,weekend,17344.10148,91.58
17-Aug-14,August,17,2014,17:00,weekend,17242.50369,95.18
17-Aug-14,August,17,2014,18:00,weekend,17029.39475,96.98
18-Aug-14,August,18,2014,9:00,weekday,13278.38804,78.98
18-Aug-14,August,18,2014,10:00,weekday,14320.58069,78.98
18-Aug-14,August,18,2014,11:00,weekday,15404.23222,78.98
18-Aug-14,August,18,2014,12:00,weekday,16468.27257,80.78
18-Aug-14,August,18,2014,13:00,weekday,17333.76338,84.38
18-Aug-14,August,18,2014,14:00,weekday,17473.65455,89.78
18-Aug-14,August,18,2014,15:00,weekday,16644.12832,89.78
18-Aug-14,August,18,2014,16:00,weekday,16007.60906,91.58
18-Aug-14,August,18,2014,17:00,weekday,15769.83062,93.38
18-Aug-14,August,18,2014,18:00,weekday,15605.57734,91.58
19-Aug-14,August,19,2014,9:00,weekday,12585.22177,78.98
19-Aug-14,August,19,2014,10:00,weekday,13613.59872,78.98
19-Aug-14,August,19,2014,11:00,weekday,14857.30036,78.98
19-Aug-14,August,19,2014,12:00,weekday,15850.98745,80.78
19-Aug-14,August,19,2014,13:00,weekday,16453.99718,84.38
19-Aug-14,August,19,2014,14:00,weekday,16641.94956,87.98
19-Aug-14,August,19,2014,15:00,weekday,16856.07273,89.78
19-Aug-14,August,19,2014,16:00,weekday,17030.36818,91.58
19-Aug-14,August,19,2014,17:00,weekday,17192.34948,92.93
19-Aug-14,August,19,2014,18:00,weekday,16918.44855,87.08
20-Aug-14,August,20,2014,9:00,weekday,12854.37402,78.98
20-Aug-14,August,20,2014,10:00,weekday,14008.80976,78.98
20-Aug-14,August,20,2014,11:00,weekday,15052.48323,78.98
20-Aug-14,August,20,2014,12:00,weekday,16003.53072,80.78
20-Aug-14,August,20,2014,13:00,weekday,16856.31134,84.38
20-Aug-14,August,20,2014,14:00,weekday,17154.466,87.98
20-Aug-14,August,20,2014,15:00,weekday,16461.70212,81.68
20-Aug-14,August,20,2014,16:00,weekday,16000.79075,87.98
20-Aug-14,August,20,2014,17:00,weekday,15807.69284,91.58
20-Aug-14,August,20,2014,18:00,weekday,15705.75944,85.73
21-Aug-14,August,21,2014,9:00,weekday,13091.00602,78.98
21-Aug-14,August,21,2014,10:00,weekday,14081.43187,78.98
21-Aug-14,August,21,2014,11:00,weekday,15159.85651,78.98
21-Aug-14,August,21,2014,12:00,weekday,16133.46005,80.78
21-Aug-14,August,21,2014,13:00,weekday,16975.23326,84.38
21-Aug-14,August,21,2014,14:00,weekday,17706.62891,87.98
21-Aug-14,August,21,2014,15:00,weekday,18262.48544,89.78
21-Aug-14,August,21,2014,16:00,weekday,18526.71442,91.58
21-Aug-14,August,21,2014,17:00,weekday,18353.43932,93.38
21-Aug-14,August,21,2014,18:00,weekday,17962.60045,93.38
22-Aug-14,August,22,2014,9:00,weekday,12921.54819,78.98
22-Aug-14,August,22,2014,10:00,weekday,14004.25021,77.18
22-Aug-14,August,22,2014,11:00,weekday,15081.20721,77.18
22-Aug-14,August,22,2014,12:00,weekday,16082.92825,80.78
22-Aug-14,August,22,2014,13:00,weekday,17041.63029,82.58
22-Aug-14,August,22,2014,14:00,weekday,17844.93024,86.18
22-Aug-14,August,22,2014,15:00,weekday,18342.78776,89.78
22-Aug-14,August,22,2014,16:00,weekday,18497.40483,91.58
22-Aug-14,August,22,2014,17:00,weekday,18451.42082,91.58
22-Aug-14,August,22,2014,18:00,weekday,18174.62925,95.18
23-Aug-14,August,23,2014,9:00,weekend,12049.29994,77.18
23-Aug-14,August,23,2014,10:00,weekend,13269.45945,77.18
23-Aug-14,August,23,2014,11:00,weekend,14486.17532,77.18
23-Aug-14,August,23,2014,12:00,weekend,15585.32572,80.78
23-Aug-14,August,23,2014,13:00,weekend,16410.70512,82.58
23-Aug-14,August,23,2014,14:00,weekend,17039.67581,84.38
23-Aug-14,August,23,2014,15:00,weekend,17370.44249,88.88
23-Aug-14,August,23,2014,16:00,weekend,17531.63222,91.58
23-Aug-14,August,23,2014,17:00,weekend,17505.70213,93.38
23-Aug-14,August,23,2014,18:00,weekend,17262.79317,93.38
24-Aug-14,August,24,2014,9:00,weekend,11302.84096,77.18
24-Aug-14,August,24,2014,10:00,weekend,12525.42281,77.18
24-Aug-14,August,24,2014,11:00,weekend,13731.10858,75.38
24-Aug-14,August,24,2014,12:00,weekend,14901.13934,78.98
24-Aug-14,August,24,2014,13:00,weekend,15827.31057,84.38
24-Aug-14,August,24,2014,14:00,weekend,16613.06926,86.18
24-Aug-14,August,24,2014,15:00,weekend,17227.43668,87.98
24-Aug-14,August,24,2014,16:00,weekend,17673.2122,93.38
24-Aug-14,August,24,2014,17:00,weekend,17892.11605,93.38
24-Aug-14,August,24,2014,18:00,weekend,17847.25348,93.38
25-Aug-14,August,25,2014,9:00,weekday,12647.50913,78.98
25-Aug-14,August,25,2014,10:00,weekday,13632.94211,78.98
25-Aug-14,August,25,2014,11:00,weekday,14679.34077,78.98
25-Aug-14,August,25,2014,12:00,weekday,15661.16602,78.98
25-Aug-14,August,25,2014,13:00,weekday,16620.26583,82.58
25-Aug-14,August,25,2014,14:00,weekday,17566.8235,84.38
25-Aug-14,August,25,2014,15:00,weekday,18005.45767,87.98
25-Aug-14,August,25,2014,16:00,weekday,18265.06525,91.58
25-Aug-14,August,25,2014,17:00,weekday,18459.23049,93.38
25-Aug-14,August,25,2014,18:00,weekday,18359.38598,93.38
26-Aug-14,August,26,2014,9:00,weekday,12551.92604,78.98
26-Aug-14,August,26,2014,10:00,weekday,13344.35422,78.98
26-Aug-14,August,26,2014,11:00,weekday,14292.19836,78.98
26-Aug-14,August,26,2014,12:00,weekday,15240.52477,80.78
26-Aug-14,August,26,2014,13:00,weekday,16039.91332,82.58
26-Aug-14,August,26,2014,14:00,weekday,16797.69877,84.38
26-Aug-14,August,26,2014,15:00,weekday,17361.21784,87.98
26-Aug-14,August,26,2014,16:00,weekday,17660.31095,89.78
26-Aug-14,August,26,2014,17:00,weekday,17846.22628,89.78
26-Aug-14,August,26,2014,18:00,weekday,17437.55551,91.58
27-Aug-14,August,27,2014,9:00,weekday,12691.49847,80.78
27-Aug-14,August,27,2014,10:00,weekday,13615.12231,78.98
27-Aug-14,August,27,2014,11:00,weekday,14558.52081,78.98
27-Aug-14,August,27,2014,12:00,weekday,15396.43652,80.78
27-Aug-14,August,27,2014,13:00,weekday,16120.04222,84.38
27-Aug-14,August,27,2014,14:00,weekday,16698.72399,86.18
27-Aug-14,August,27,2014,15:00,weekday,16834.09908,86.18
27-Aug-14,August,27,2014,16:00,weekday,16478.7076,89.78
27-Aug-14,August,27,2014,17:00,weekday,16285.14723,89.78
27-Aug-14,August,27,2014,18:00,weekday,16077.08585,91.58
28-Aug-14,August,28,2014,9:00,weekday,12446.53482,78.98
28-Aug-14,August,28,2014,10:00,weekday,13050.29547,78.98
28-Aug-14,August,28,2014,11:00,weekday,13594.95729,78.98
28-Aug-14,August,28,2014,12:00,weekday,14054.7509,78.98
28-Aug-14,August,28,2014,13:00,weekday,14682.95791,78.98
28-Aug-14,August,28,2014,14:00,weekday,15444.94161,78.98
28-Aug-14,August,28,2014,15:00,weekday,15819.58133,78.98
28-Aug-14,August,28,2014,16:00,weekday,16107.79433,82.58
28-Aug-14,August,28,2014,17:00,weekday,16264.66377,82.58
28-Aug-14,August,28,2014,18:00,weekday,16031.60582,86.18
29-Aug-14,August,29,2014,9:00,weekday,12940.03087,80.78
29-Aug-14,August,29,2014,10:00,weekday,13574.01342,80.78
29-Aug-14,August,29,2014,11:00,weekday,14128.47181,80.78
29-Aug-14,August,29,2014,12:00,weekday,14899.74313,82.58
29-Aug-14,August,29,2014,13:00,weekday,15369.16548,86.18
29-Aug-14,August,29,2014,14:00,weekday,15223.63825,83.93
29-Aug-14,August,29,2014,15:00,weekday,14828.88586,87.98
29-Aug-14,August,29,2014,16:00,weekday,14534.17859,86.18
29-Aug-14,August,29,2014,17:00,weekday,14552.61359,80.33
29-Aug-14,August,29,2014,18:00,weekday,14440.83351,85.73
30-Aug-14,August,30,2014,9:00,weekend,10781.06173,78.98
30-Aug-14,August,30,2014,10:00,weekend,11572.38634,78.08
30-Aug-14,August,30,2014,11:00,weekend,12588.73732,77.18
30-Aug-14,August,30,2014,12:00,weekend,13490.50884,78.98
30-Aug-14,August,30,2014,13:00,weekend,13996.94519,78.98
30-Aug-14,August,30,2014,14:00,weekend,14307.97934,82.58
30-Aug-14,August,30,2014,15:00,weekend,14641.70223,84.38
30-Aug-14,August,30,2014,16:00,weekend,14783.63457,86.18
30-Aug-14,August,30,2014,17:00,weekend,14684.49206,84.38
30-Aug-14,August,30,2014,18:00,weekend,14468.19669,87.98
31-Aug-14,August,31,2014,9:00,weekend,10603.68945,77.18
31-Aug-14,August,31,2014,10:00,weekend,11191.98385,78.98
31-Aug-14,August,31,2014,11:00,weekend,11483.24271,78.98
31-Aug-14,August,31,2014,12:00,weekend,11619.67178,78.98
31-Aug-14,August,31,2014,13:00,weekend,11741.799,82.58
31-Aug-14,August,31,2014,14:00,weekend,11857.54926,77.18
31-Aug-14,August,31,2014,15:00,weekend,11935.71881,75.38
31-Aug-14,August,31,2014,16:00,weekend,12061.4394,75.38
31-Aug-14,August,31,2014,17:00,weekend,12260.52423,75.83
31-Aug-14,August,31,2014,18:00,weekend,12427.15588,77.18
1-Jun-15,June,1,2015,9:00,weekday,11034.0873,70.88
