id,artist,artistId,title,medium,creation_year,acquisition_year,width,height,url,gender,birth_year
5096,"Gentleman, David",1148,Ralph Allen<U+0092>s Sham Castle,Lithograph on paper,1975,1976,41.2,53.2,http://www.tate.org.uk/art/artworks/gentleman-ralph-allens-sham-castle-p06638,Male,1930
5097,"Gentleman, David",1148,Lansdowne Crescent,Lithograph on paper,1975,1976,40.2,51.7,http://www.tate.org.uk/art/artworks/gentleman-lansdowne-crescent-p06639,Male,1930
5098,"Gentleman, David",1148,Canal in Sydney Gardens,Lithograph on paper,1975,1976,580.5,37,http://www.tate.org.uk/art/artworks/gentleman-canal-in-sydney-gardens-p06640,Male,1930
5099,"Gentleman, David",1148,Great Roman Bath,Lithograph on paper,1975,1976,39,51.2,http://www.tate.org.uk/art/artworks/gentleman-great-roman-bath-p06641,Male,1930
5100,"Gentleman, David",1148,Bath Abbey Precinct,Lithograph on paper,1975,1976,39.4,52.5,http://www.tate.org.uk/art/artworks/gentleman-bath-abbey-precinct-p06642,Male,1930
5101,"Gentleman, David",1148,St Thomas<U+0092>s Hospital,Lithograph on paper,1975,1976,57.4,77.4,http://www.tate.org.uk/art/artworks/gentleman-st-thomass-hospital-p06643,Male,1930
5102,"Gentleman, David",1148,House on the Quayside,Lithograph on paper,1975,1976,57.2,77.5,http://www.tate.org.uk/art/artworks/gentleman-house-on-the-quayside-p06644,Male,1930
6604,"Hogarth, Paul",1299,The Gates of Fez,Lithograph on paper,1975,1976,57.1,77.5,http://www.tate.org.uk/art/artworks/hogarth-the-gates-of-fez-p06646,Male,1917
6879,"Houthuesen, Albert",1315,Stone Cutter,Lithograph on paper,1974,1976,51.1,37.5,http://www.tate.org.uk/art/artworks/houthuesen-stone-cutter-p06647,Male,1903
6880,"Houthuesen, Albert",1315,Celebration,Lithograph on paper,1974,1976,66,50.8,http://www.tate.org.uk/art/artworks/houthuesen-celebration-p06648,Male,1903
6881,"Houthuesen, Albert",1315,Hubbub,Lithograph on paper,1975,1976,58.4,45.7,http://www.tate.org.uk/art/artworks/houthuesen-hubbub-p06649,Male,1903
6882,"Houthuesen, Albert",1315,Cleft Tree,Lithograph on paper,1975,1976,38.7,50.8,http://www.tate.org.uk/art/artworks/houthuesen-cleft-tree-p06650,Male,1903
6883,"Houthuesen, Albert",1315,The Beauty Patch,Lithograph on paper,1975,1976,58.4,45.7,http://www.tate.org.uk/art/artworks/houthuesen-the-beauty-patch-p06651,Male,1903
6884,"Houthuesen, Albert",1315,Sun over Lake,Lithograph on paper,1975,1976,50.5,38.7,http://www.tate.org.uk/art/artworks/houthuesen-sun-over-lake-p06652,Male,1903
6885,"Houthuesen, Albert",1315,Trilogy,Lithograph on paper,1975,1976,56.2,41,http://www.tate.org.uk/art/artworks/houthuesen-trilogy-p06653,Male,1903
6886,"Houthuesen, Albert",1315,Magician,Lithograph on paper,1975,1976,50.5,31.1,http://www.tate.org.uk/art/artworks/houthuesen-magician-p06654,Male,1903
6887,"Houthuesen, Albert",1315,Sea Shell,Lithograph on paper,1975,1976,38.4,50.5,http://www.tate.org.uk/art/artworks/houthuesen-sea-shell-p06655,Male,1903
7056,"Jacklin, Bill",1345,First Light,Lithograph on paper,1974,1976,45.7,46.4,http://www.tate.org.uk/art/artworks/jacklin-first-light-p06656,Male,1943
7057,"Jacklin, Bill",1345,Northern Light,Lithograph on paper,1975,1976,46.4,46.4,http://www.tate.org.uk/art/artworks/jacklin-northern-light-p06657,Male,1943
7058,"Jacklin, Bill",1345,Ancient Light,Lithograph on paper,1975,1976,45.7,47.6,http://www.tate.org.uk/art/artworks/jacklin-ancient-light-p06658,Male,1943
7059,"Jacklin, Bill",1345,Daylight,Lithograph on paper,1975,1976,45.7,46.4,http://www.tate.org.uk/art/artworks/jacklin-daylight-p06659,Male,1943
7060,"Jacklin, Bill",1345,Sky Light,Lithograph on paper,1975,1976,46.4,46.4,http://www.tate.org.uk/art/artworks/jacklin-sky-light-p06660,Male,1943
7061,"Jacklin, Bill",1345,Night Light,Lithograph on paper,1975,1976,46,46,http://www.tate.org.uk/art/artworks/jacklin-night-light-p06661,Male,1943
8314,"Lander, Reginald",1463,Polperro,Lithograph on paper,1975,1976,41.9,56.8,http://www.tate.org.uk/art/artworks/lander-polperro-p06662,Male,1913
8315,"Lander, Reginald",1463,Windsor Castle,Lithograph on paper,1976,1976,25.7,35.6,http://www.tate.org.uk/art/artworks/lander-windsor-castle-p06663,Male,1913
9469,"Michell, Keith",1629,"I <U+0091>What is your substance, whereof are you made<U+0092>",Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-i-what-is-your-substance-whereof-are-you-made-p06664,Male,1928
9470,"Michell, Keith",1629,"II <U+0091>Not marble, nor the gilded monuments<U+0092>",Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-ii-not-marble-nor-the-gilded-monuments-p06665,Male,1928
9471,"Michell, Keith",1629,III <U+0091>When I consider everything that grows<U+0092>,Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-iii-when-i-consider-everything-that-grows-p06666,Male,1928
9472,"Michell, Keith",1629,IV <U+0091>Mine eye hath play<U+0092>d the painter and hath ...<U+0092>,Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-iv-mine-eye-hath-playd-the-painter-and-hath-p06667,Male,1928
9473,"Michell, Keith",1629,V <U+0091>When in disgrace with fortune and men<U+0092>s eyes<U+0092>,Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-v-when-in-disgrace-with-fortune-and-mens-eyes-p06668,Male,1928
9474,"Michell, Keith",1629,VI <U+0091>How heavy do I journey on the way<U+0092>,Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-vi-how-heavy-do-i-journey-on-the-way-p06669,Male,1928
9475,"Michell, Keith",1629,"VII <U+0091>Since I have left you, mine eye is in my mind<U+0092>",Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-vii-since-i-have-left-you-mine-eye-is-in-my-mind-p06670,Male,1928
9476,"Michell, Keith",1629,VIII <U+0091>Shall I compare thee to a summer<U+0092>s day<U+0092>,Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-viii-shall-i-compare-thee-to-a-summers-day-p06671,Male,1928
9477,"Michell, Keith",1629,IX <U+0091>Look in thy glass and tell the face thou knewest<U+0092>,Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-ix-look-in-thy-glass-and-tell-the-face-thou-knewest-p06672,Male,1928
9478,"Michell, Keith",1629,X <U+0091>My mistress<U+0092>s eyes are nothing like the sun<U+0092>,Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-x-my-mistresss-eyes-are-nothing-like-the-sun-p06673,Male,1928
9479,"Michell, Keith",1629,"XI <U+0091>Two loves I have, of comfort and despair<U+0092>",Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-xi-two-loves-i-have-of-comfort-and-despair-p06674,Male,1928
9480,"Michell, Keith",1629,"XII <U+0091>Poor soul, the centre of my sinful earth<U+0092>",Lithograph on paper,1975,1976,52.1,39.4,http://www.tate.org.uk/art/artworks/michell-xii-poor-soul-the-centre-of-my-sinful-earth-p06675,Male,1928
10974,"Organ, Bryan",1724,Sicilian Window,Lithograph on paper,1975,1976,55.9,50.2,http://www.tate.org.uk/art/artworks/organ-sicilian-window-p06676,Male,1935
10975,"Organ, Bryan",1724,Hotel Timeo,Lithograph on paper,1975,1976,55.9,49.8,http://www.tate.org.uk/art/artworks/organ-hotel-timeo-p06677,Male,1935
12611,"Ripley, Edward",1848,"Landscape, Cotswold Farm",Lithograph on paper,1975,1976,47,63.5,http://www.tate.org.uk/art/artworks/ripley-landscape-cotswold-farm-p06680,Male,1929
13254,"Scott, William",1916,Summer Suite with Blue,Lithograph on paper,1976,1976,57.1,76.8,http://www.tate.org.uk/art/artworks/scott-summer-suite-with-blue-p06687,Male,1913
13255,"Scott, William",1916,Summer Suite: Green Predominating,Lithograph on paper,1976,1976,56.8,77.2,http://www.tate.org.uk/art/artworks/scott-summer-suite-green-predominating-p06688,Male,1913
13883,"Stevens, Norman",1998,Spring,Lithograph on paper,1976,1976,44.5,50.7,http://www.tate.org.uk/art/artworks/stevens-spring-p06689,Male,1937
13884,"Stevens, Norman",1998,Summer,Lithograph on paper,1976,1976,44.5,50.7,http://www.tate.org.uk/art/artworks/stevens-summer-p06690,Male,1937
13885,"Stevens, Norman",1998,Autumn,Lithograph on paper,1976,1976,44.4,50.8,http://www.tate.org.uk/art/artworks/stevens-autumn-p06691,Male,1937
13886,"Stevens, Norman",1998,Winter,Lithograph on paper,1976,1976,44.5,51,http://www.tate.org.uk/art/artworks/stevens-winter-p06692,Male,1937
14480,"Trevelyan, Julian",2065,Grand Union Canal at Brentford,Lithograph on paper,1975,1976,51.1,38.5,http://www.tate.org.uk/art/artworks/trevelyan-grand-union-canal-at-brentford-p06693,Male,1910
14481,"Trevelyan, Julian",2065,Camden Lock,Lithograph on paper,1975,1976,38.2,51.3,http://www.tate.org.uk/art/artworks/trevelyan-camden-lock-p06694,Male,1910
14482,"Trevelyan, Julian",2065,Canal Holidays,Lithograph on paper,1975,1976,38.2,51.3,http://www.tate.org.uk/art/artworks/trevelyan-canal-holidays-p06695,Male,1910
14483,"Trevelyan, Julian",2065,The Lock Keeper<U+0092>s Cottage,Lithograph on paper,1975,1976,51.2,38.2,http://www.tate.org.uk/art/artworks/trevelyan-the-lock-keepers-cottage-p06696,Male,1910
16389,"Wiseman, Albany",2157,The Phoenician,Lithograph on paper,1975,1976,58.4,40.3,http://www.tate.org.uk/art/artworks/wiseman-the-phoenician-p06697,Male,1930
10219,"Moore, Henry, OM, CH",1659,Reclining Figures,Lithograph on paper,1973,1976,29.5,21.9,http://www.tate.org.uk/art/artworks/moore-reclining-figures-p06698,Male,1898
10220,"Moore, Henry, OM, CH",1659,Seven Sculptural Ideas,Lithograph on paper,1973,1976,34,25.6,http://www.tate.org.uk/art/artworks/moore-seven-sculptural-ideas-p06699,Male,1898
10221,"Moore, Henry, OM, CH",1659,Silhouette Figures with Border Design,Lithograph on paper,1973,1976,48.7,45.2,http://www.tate.org.uk/art/artworks/moore-silhouette-figures-with-border-design-p06700,Male,1898
1689,"Burkert, Robert",835,Three Trees,Lithograph on paper,1968,1976,50.8,72.4,http://www.tate.org.uk/art/artworks/burkert-three-trees-p06701,Male,1930
2136,"Chadwick, Lynn",880,Figure I (trial proof),Lithograph on paper,1966,1976,81.9,59.4,http://www.tate.org.uk/art/artworks/chadwick-figure-i-trial-proof-p06702,Male,1914
2137,"Chadwick, Lynn",880,Moon in Alabama (colour variant),Lithograph on paper,1963,1976,65.7,50.8,http://www.tate.org.uk/art/artworks/chadwick-moon-in-alabama-colour-variant-p06703,Male,1914
2138,"Chadwick, Lynn",880,Moon in Alabama (colour variant),Lithograph on paper,1963,1976,65.7,50.8,http://www.tate.org.uk/art/artworks/chadwick-moon-in-alabama-colour-variant-p06704,Male,1914
2182,"Cheese, Bernard",895,A Fisherman<U+0092>s Story,Lithograph on paper,1956,1976,48.3,73.3,http://www.tate.org.uk/art/artworks/cheese-a-fishermans-story-p06705,Male,1925
3641,"Davie, Alan",979,For the Hens,Lithograph on paper,1968,1976,51.4,76.8,http://www.tate.org.uk/art/artworks/davie-for-the-hens-p06706,Male,1920
4542,"Freedman, Barnett",1116,The Darts Champion,Lithograph on paper,1956,1976,48.3,73.3,http://www.tate.org.uk/art/artworks/freedman-the-darts-champion-p06707,Male,1901
5378,"Glendenning, Ronald",1180,Cycle Racing,Lithograph on paper,1956,1976,48.3,73.7,http://www.tate.org.uk/art/artworks/glendenning-cycle-racing-p06708,Male,NA
16938,"Heron, Patrick",1278,Grey and Brown Stripes : 1958,Lithograph on paper,1958,1976,52.1,41.6,http://www.tate.org.uk/art/artworks/heron-grey-and-brown-stripes-1958-p06710,Male,1920
6106,"Herman, Josef",1276,Figure against a Dark Sky (colour variant),Lithograph on paper,1965,1976,53.3,69.2,http://www.tate.org.uk/art/artworks/herman-figure-against-a-dark-sky-colour-variant-p06711,Male,1911
6888,"Houthuesen, Albert",1315,Ancestor,Lithograph on paper,1969,1976,35.2,21.9,http://www.tate.org.uk/art/artworks/houthuesen-ancestor-p06712,Male,1903
12490,"Richards, Ceri",1836,The force that through the green fuse drives the flower (trial proof),Lithograph on paper,1965,1975,60.2,82.4,http://www.tate.org.uk/art/artworks/richards-the-force-that-through-the-green-fuse-drives-the-flower-trial-proof-p06713,Male,1903
12491,"Richards, Ceri",1836,The Crooked Rose (colour variant),Lithograph on paper,1965,1975,54.3,69,http://www.tate.org.uk/art/artworks/richards-the-crooked-rose-colour-variant-p06714,Male,1903
12492,"Richards, Ceri",1836,The Crooked Rose (colour variant),Lithograph on paper,1965,1975,53.6,69.2,http://www.tate.org.uk/art/artworks/richards-the-crooked-rose-colour-variant-p06715,Male,1903
12493,"Richards, Ceri",1836,Blossom (trial proof),Lithograph on paper,1965,1975,59.7,82.1,http://www.tate.org.uk/art/artworks/richards-blossom-trial-proof-p06716,Male,1903
12494,"Richards, Ceri",1836,Blossom (trial proof),Lithograph on paper,1965,1975,39.5,62,http://www.tate.org.uk/art/artworks/richards-blossom-trial-proof-p06717,Male,1903
12495,"Richards, Ceri",1836,And Death Shall Have No Dominion (trial proof),Lithograph on paper,1965,1975,59.8,82.3,http://www.tate.org.uk/art/artworks/richards-and-death-shall-have-no-dominion-trial-proof-p06718,Male,1903
12645,"Robb, Brian",1853,Southend Pier,Lithograph on paper,1956,1976,48.3,73.3,http://www.tate.org.uk/art/artworks/robb-southend-pier-p06719,Male,1913
13356,"Shapiro, Shmuel",1935,Two Lovers,Lithograph on paper,1966,1976,34.9,44.8,http://www.tate.org.uk/art/artworks/shapiro-two-lovers-p06720,Male,1924
794,"Bawden, Richard",708,"Telford<U+0092>s Bridge, Conway",Lithograph on paper,1965,1977,59.7,45.7,http://www.tate.org.uk/art/artworks/bawden-telfords-bridge-conway-p06721,Male,1936
1559,"Brook, Peter",816,MARCH Melting Snow,Lithograph on paper,1976,1978,51.1,71.1,http://www.tate.org.uk/art/artworks/brook-march-melting-snow-p06722,Male,1927
3981,"D<f6>rflinger, Johannes",1022,Tarot,Lithograph on paper,1972,1976,33.7,46,http://www.tate.org.uk/art/artworks/dorflinger-tarot-p06724,Male,1941
5060,"Geden, Dennis",1147,3. Crow Messenger,Lithograph on paper,1976,1976,47.1,66.1,http://www.tate.org.uk/art/artworks/geden-3-crow-messenger-p06727,Male,1944
5061,"Geden, Dennis",1147,2. Still Life and 3. Quiet Horse,Lithograph on paper,1976,1976,47.1,31.2,http://www.tate.org.uk/art/artworks/geden-2-still-life-and-3-quiet-horse-p06728,Male,1944
5103,"Gentleman, David",1148,Ellen Keeley<U+0092>s Shop,Lithograph on paper,1972,1977,39.3,53,http://www.tate.org.uk/art/artworks/gentleman-ellen-keeleys-shop-p06729,Male,1930
5104,"Gentleman, David",1148,Piazza Looking South Past St Paul<U+0092>s,Lithograph on paper,1972,1977,39.8,52.7,http://www.tate.org.uk/art/artworks/gentleman-piazza-looking-south-past-st-pauls-p06730,Male,1930
7951,"Ireland, Geoffrey",1340,Frail Hunter,Lithograph on paper,1965,1976,50.5,63.5,http://www.tate.org.uk/art/artworks/ireland-frail-hunter-p06731,Male,1923
7883,"Keeping, Charles",1390,City Tiered Stables,Lithograph on paper,1965,1977,41.6,67,http://www.tate.org.uk/art/artworks/keeping-city-tiered-stables-p06735,Male,1924
16945,"King, Jeremy",1410,A Cheshire Stream,Lithograph on paper,1972,1976,38.1,47.9,http://www.tate.org.uk/art/artworks/king-a-cheshire-stream-p06736,Male,1933
9005,"Lowndes, Alan",1532,Stockport Viaduct,Lithograph on paper,1973,1977,41,50.2,http://www.tate.org.uk/art/artworks/lowndes-stockport-viaduct-p06737,Male,1921
9481,"Michell, Keith",1629,Metamorphosis,Lithograph on paper,1973,1977,60.3,76.5,http://www.tate.org.uk/art/artworks/michell-metamorphosis-p06739,Male,1928
11497,"Penagos, Rafael",1752,Woman with Fur Wrap,Lithograph on paper,1976,1977,77.5,57.5,http://www.tate.org.uk/art/artworks/penagos-woman-with-fur-wrap-p06740,Male,1941
11498,"Penagos, Rafael",1752,Boy with Mirror,Lithograph on paper,1976,1977,77.5,57.1,http://www.tate.org.uk/art/artworks/penagos-boy-with-mirror-p06741,Male,1941
11923,"Piper, Edward",1773,Telford<U+0092>s Pont-Cysylltau,Lithograph on paper,1965,1977,50.2,45.4,http://www.tate.org.uk/art/artworks/piper-telfords-pont-cysylltau-p06742,Male,1938
11924,"Piper, Edward",1773,"High Level Bridge, Newcastle",Lithograph on paper,1965,1976,50.8,59.7,http://www.tate.org.uk/art/artworks/piper-high-level-bridge-newcastle-p06743,Male,1938
12061,"Piper, John",1774,Avoncroft Museum,Lithograph on paper,1976,1977,42.2,59.4,http://www.tate.org.uk/art/artworks/piper-avoncroft-museum-p06744,Male,1903
12991,"Rowell, Kenneth",1878,Two Figures in a Landscape,Lithograph on paper,1963,1976,49.8,72.1,http://www.tate.org.uk/art/artworks/rowell-two-figures-in-a-landscape-p06749,Male,1922
13171,"Scarfe, Laurence",1902,"Apparition, Venice",Lithograph on paper,1966,1976,67.3,42.9,http://www.tate.org.uk/art/artworks/scarfe-apparition-venice-p06750,Male,1914
13172,"Scarfe, Laurence",1902,Battersea Night,Lithograph on paper,1966,1976,41.6,61.9,http://www.tate.org.uk/art/artworks/scarfe-battersea-night-p06751,Male,1914
13173,"Scarfe, Laurence",1902,Quatrefoil Garden,Lithograph on paper,1966,1976,61,41.6,http://www.tate.org.uk/art/artworks/scarfe-quatrefoil-garden-p06752,Male,1914
13199,"Scott, Robert",1914,Peruvian Night,Lithograph on paper,1965,1976,62.2,46,http://www.tate.org.uk/art/artworks/scott-peruvian-night-p06753,Male,1926
13461,"Slawik, Bernard",1951,Pre-Historic Subject,Lithograph on paper,1976,1976,29.2,36.2,http://www.tate.org.uk/art/artworks/slawik-pre-historic-subject-p06754,Male,1904
16157,"Wiener, Martin",2013,3. Kibbutz Palmach Tzuba,Lithograph on paper,1972,1976,55.4,75.9,http://www.tate.org.uk/art/artworks/wiener-3-kibbutz-palmach-tzuba-p06755,Male,1913
16158,"Wiener, Martin",2013,4. Three Arabs and a Sabra,Lithograph on paper,1972,1976,54.7,75.2,http://www.tate.org.uk/art/artworks/wiener-4-three-arabs-and-a-sabra-p06756,Male,1913
16159,"Wiener, Martin",2013,5. Nahal Settlement Ein Sivan,Lithograph on paper,1972,1976,80,70.5,http://www.tate.org.uk/art/artworks/wiener-5-nahal-settlement-ein-sivan-p06757,Male,1913
16160,"Wiener, Martin",2013,6. Children in the Panto Family Kindergarten,Lithograph on paper,1972,1976,49.8,70.3,http://www.tate.org.uk/art/artworks/wiener-6-children-in-the-panto-family-kindergarten-p06758,Male,1913
7041,"Ireland, Geoffrey",1340,Sagres,Lithograph on paper,1965,1976,47.3,61,http://www.tate.org.uk/art/artworks/ireland-sagres-p06759,Male,1923
1395,"Boyd, Arthur",796,Juiker on Sandbank,Lithograph on paper,1978,1978,46.7,52.7,http://www.tate.org.uk/art/artworks/boyd-juiker-on-sandbank-p06760,Male,1920
1560,"Brook, Peter",816,APRIL Showers,Lithograph on paper,1976,1978,50.5,71.5,http://www.tate.org.uk/art/artworks/brook-april-showers-p06761,Male,1927
1561,"Brook, Peter",816,MAY Misty Morning,Lithograph on paper,1976,1978,51,71,http://www.tate.org.uk/art/artworks/brook-may-misty-morning-p06762,Male,1927
1562,"Brook, Peter",816,JUNE Canal,Lithograph on paper,1976,1978,51,71,http://www.tate.org.uk/art/artworks/brook-june-canal-p06763,Male,1927
1563,"Brook, Peter",816,JULY After the Gala,Lithograph on paper,1976,1978,51,71,http://www.tate.org.uk/art/artworks/brook-july-after-the-gala-p06764,Male,1927
1564,"Brook, Peter",816,AUGUST Cottage in Anglesey,Lithograph on paper,1976,1978,51,71,http://www.tate.org.uk/art/artworks/brook-august-cottage-in-anglesey-p06765,Male,1927
1565,"Brook, Peter",816,SEPTEMBER Cornfield - Sheep on the Wrong Side of the Gate,Lithograph on paper,1976,1978,51.1,71.1,http://www.tate.org.uk/art/artworks/brook-september-cornfield-sheep-on-the-wrong-side-of-the-gate-p06766,Male,1927
1566,"Brook, Peter",816,OCTOBER Pennine Road,Lithograph on paper,1976,1978,51,71,http://www.tate.org.uk/art/artworks/brook-october-pennine-road-p06767,Male,1927
1567,"Brook, Peter",816,NOVEMBER Late Afternoon,Lithograph on paper,1976,1978,51,71,http://www.tate.org.uk/art/artworks/brook-november-late-afternoon-p06768,Male,1927
1568,"Brook, Peter",816,DECEMBER Sheep Coming In,Lithograph on paper,1976,1978,51.1,71.1,http://www.tate.org.uk/art/artworks/brook-december-sheep-coming-in-p06769,Male,1927
2798,"Cordery, Don",942,Goshawk,Lithograph on paper,1977,1978,50.2,39.4,http://www.tate.org.uk/art/artworks/cordery-goshawk-p06771,Male,1942
9250,"Marchant, Paul",1576,Vhinpalashi (Afternoon Rag),Lithograph on paper,1976,1978,63.5,50.8,http://www.tate.org.uk/art/artworks/marchant-vhinpalashi-afternoon-rag-p06772,Male,1948
2942,"Critchlow, Keith",961,Nasr (Victory),Lithograph on paper,1976,1978,63.5,50.8,http://www.tate.org.uk/art/artworks/critchlow-nasr-victory-p06773,Male,1933
3642,"Davie, Alan",979,Magic Picture No. 1,Lithograph on paper,1977,1978,54.6,74.3,http://www.tate.org.uk/art/artworks/davie-magic-picture-no-1-p06774,Male,1920
4054,"Dunstan, Bernard",1044,Albergo Stella,Lithograph on paper,1978,1978,31.8,29.8,http://www.tate.org.uk/art/artworks/dunstan-albergo-stella-p06775,Male,1920
5105,"Gentleman, David",1148,Seven Sisters,Lithograph on paper,1976,1978,39,51.5,http://www.tate.org.uk/art/artworks/gentleman-seven-sisters-p06776,Male,1930
5106,"Gentleman, David",1148,Garrick Club,Lithograph on paper,1977,1978,53,41.5,http://www.tate.org.uk/art/artworks/gentleman-garrick-club-p06777,Male,1930
5107,"Gentleman, David",1148,Gordale Scar,Lithograph on paper,1978,1978,40,51,http://www.tate.org.uk/art/artworks/gentleman-gordale-scar-p06778,Male,1930
5379,"Glendenning, Ronald",1180,Landscape,Lithograph on paper,1978,1978,43.5,53.3,http://www.tate.org.uk/art/artworks/glendenning-landscape-p06783,Male,NA
5598,"Grau, Enrique",1204,Jewel Box,Lithograph on paper,1977,1978,64.5,54,http://www.tate.org.uk/art/artworks/grau-jewel-box-p06784,Male,1920
5847,"Boyd Harte, Glynn",1249,[no title],Lithograph on paper,1977,1978,77.5,57.5,http://www.tate.org.uk/art/artworks/boyd-harte-no-title-p06785,Male,1948
5848,"Boyd Harte, Glynn",1249,[no title],Lithograph on paper,1977,1978,77.5,57.5,http://www.tate.org.uk/art/artworks/boyd-harte-no-title-p06786,Male,1948
7748,"Jones, Stanley",1373,Sheelin,Lithograph on paper,1978,1978,60,41.9,http://www.tate.org.uk/art/artworks/jones-sheelin-p06787,Male,1933
7952,"King, Jeremy",1410,Maple Durham Hill,Lithograph on paper,1977,1978,39.4,52.1,http://www.tate.org.uk/art/artworks/king-maple-durham-hill-p06788,Male,1933
7953,"King, Jeremy",1410,Temple Henley,Lithograph on paper,1977,1978,39.4,52.1,http://www.tate.org.uk/art/artworks/king-temple-henley-p06789,Male,1933
7954,"King, Jeremy",1410,Silverdale,Lithograph on paper,1978,1978,41,59.4,http://www.tate.org.uk/art/artworks/king-silverdale-p06790,Male,1933
7955,"King, Jeremy",1410,Leighton Moss,Lithograph on paper,1978,1978,41,60,http://www.tate.org.uk/art/artworks/king-leighton-moss-p06791,Male,1933
9251,"Marchant, Paul",1576,Bhupali (Midnight Rag),Lithograph on paper,1976,1978,63.5,50.8,http://www.tate.org.uk/art/artworks/marchant-bhupali-midnight-rag-p06795,Male,1948
9252,"Marchant, Paul",1576,Rag Vasant (Spring Time),Lithograph on paper,1978,1978,77.5,57.1,http://www.tate.org.uk/art/artworks/marchant-rag-vasant-spring-time-p06796,Male,1948
10508,"Myers, Bernard",1686,Chrysanthemums,Lithograph on paper,1978,1978,47,63.5,http://www.tate.org.uk/art/artworks/myers-chrysanthemums-p06797,Male,1925
10509,"Myers, Bernard",1686,Japanese Anemones,Lithograph on paper,1978,1978,47.9,65.4,http://www.tate.org.uk/art/artworks/myers-japanese-anemones-p06798,Male,1925
10976,"Organ, Bryan",1724,Four Birds,Lithograph on paper,1977,1978,66,48.6,http://www.tate.org.uk/art/artworks/organ-four-birds-p06799,Male,1935
11037,"Palmer, Garrick",1735,Kennet Lock,Lithograph on paper,1977,1978,34.9,52.1,http://www.tate.org.uk/art/artworks/palmer-kennet-lock-p06800,Male,1933
11520,"Perera, Ed",1757,Liza,Lithograph on paper,1977,1978,50.8,60.3,http://www.tate.org.uk/art/artworks/perera-liza-p06801,Male,1936
12062,"Piper, John",1774,Mother and Child,Lithograph on paper,1977,1978,59.7,47,http://www.tate.org.uk/art/artworks/piper-mother-and-child-p06802,Male,1903
12063,"Piper, John",1774,High Cross,Lithograph on paper,1977,1978,40.6,54.6,http://www.tate.org.uk/art/artworks/piper-high-cross-p06803,Male,1903
12064,"Piper, John",1774,Holdenby,Lithograph on paper,1977,1978,40.9,60.3,http://www.tate.org.uk/art/artworks/piper-holdenby-p06804,Male,1903
12065,"Piper, John",1774,Seaton,Lithograph on paper,1977,1978,42.5,59.7,http://www.tate.org.uk/art/artworks/piper-seaton-p06805,Male,1903
14331,"Tindle, David",2044,Moth,Lithograph on paper,1978,1978,31.1,48.6,http://www.tate.org.uk/art/artworks/tindle-moth-p06816,Male,1932
14350,"Toledano, Edward",2052,Single Image,Lithograph on paper,1977,1978,50.2,64.1,http://www.tate.org.uk/art/artworks/toledano-single-image-p06817,Male,1919
15990,"Watson, Lyall",2004,[no title],Lithograph on paper,1978,1978,55.9,76.2,http://www.tate.org.uk/art/artworks/watson-no-title-p06819,Male,1908
15991,"Watson, Lyall",2004,[no title],Lithograph on paper,1978,1978,55.9,76.2,http://www.tate.org.uk/art/artworks/watson-no-title-p06820,Male,1908
13256,"Scott, William",1916,Grapes,Lithograph on paper,1979,1980,49.8,64.5,http://www.tate.org.uk/art/artworks/scott-grapes-p06822,Male,1913
13257,"Scott, William",1916,Pears,Lithograph on paper,1979,1980,49.8,65.1,http://www.tate.org.uk/art/artworks/scott-pears-p06823,Male,1913
651,"Austin, Robert",677,Woman Milking Goat,Intaglio print on paper,1925,1926,11.4,11.7,http://www.tate.org.uk/art/artworks/austin-woman-milking-goat-p07001,Male,1895
707,"Banting, John",691,"Snake in the Grass, Alas",Linocut on paper,1931,1972,22.9,27.6,http://www.tate.org.uk/art/artworks/banting-snake-in-the-grass-alas-p07002,Male,1902
708,"Banting, John",691,Explosion,Linocut on paper,1931,1972,8.3,12.7,http://www.tate.org.uk/art/artworks/banting-explosion-p07003,Male,1902
709,"Banting, John",691,Siamese Triplets,Linocut on paper,1932,1972,27.3,22.2,http://www.tate.org.uk/art/artworks/banting-siamese-triplets-p07004,Male,1902
710,"Banting, John",691,One Man Band,Linocut on paper,1934,1972,19.7,32.7,http://www.tate.org.uk/art/artworks/banting-one-man-band-p07005,Male,1902
711,"Banting, John",691,Abstract,Linocut on paper,1935,1972,22.9,27.3,http://www.tate.org.uk/art/artworks/banting-abstract-p07006,Male,1902
712,"Banting, John",691,Negro Guitarist,Linocut on paper,1935,1972,23.5,27.6,http://www.tate.org.uk/art/artworks/banting-negro-guitarist-p07007,Male,1902
